Bohemian Rhapsody,"Biography, Drama, Music","The story of the legendary British rock bandQueenand lead singerFreddie Mercury, leading up to their famous performance atLive Aid(1985)."
The Imitation Game,"Biography, Drama, Thriller","During World War II, the English mathematical geniusAlan Turingtries to crack the German Enigma code with help from fellow mathematicians while attempting to come to terms with his troubled private life."
Moneyball,"Biography, Drama, Sport",Oakland A's general manager Billy Beane's successful attempt to assemble a baseball team on a lean budget by employing computer-generated analysis to acquire new players.
The Social Network,"Biography, Drama","As Harvard studentMark Zuckerbergcreates the social networking site that would become known as Facebook, he is sued by the twins who claimed he stole their idea and by the co-founder who was later squeezed out of the business."
Argo,"Biography, Drama, Thriller","Acting under the cover of a Hollywood producer scouting a location for a science fiction film, a CIA agent launches a dangerous operation to rescue six Americans in Tehran during the U.S. hostage crisis in Iran in 1979."
Sully,"Biography, Drama","When pilot Chesley ""Sully"" Sullenberger lands his damaged plane on the Hudson River in order to save the flight's passengers and crew, some consider him a hero while others think he was reckless."
A Beautiful Mind,"Biography, Drama","AfterJohn Nash, a brilliant but asocial mathematician, accepts secret work in cryptography, his life takes a turn for the nightmarish."
Legend,"Biography, Crime, Drama",Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.
The King,"Biography, Drama, History","Hal, wayward prince and heir to the English throne, is crowned King Henry V after his tyrannical father dies. Now the young king must navigate palace politics, the war his father left behind, and the emotional strings of his past life."
The Intouchables,"Biography, Comedy, Drama","After he becomes a quadriplegic from a paragliding accident, an aristocrat hires a young man from the projects to be his caregiver."
Big George Foreman,"Biography, Drama, Sport",The life and boxing career of George Foreman.
"I, Tonya","Biography, Comedy, Drama","Competitive ice skaterTonya Hardingrises amongst the ranks at the U.S. Figure Skating Championships, but her future in the activity is thrown into doubt when her ex-husband intervenes."
Whitney Houston: I Wanna Dance with Somebody,"Biography, Drama, Music","A joyous, emotional, heartbreaking celebration of the life and music ofWhitney Houston, one of the greatest female R&B pop vocalists of all time, tracking her journey from obscurity to musical super stardom."
"Girl, Interrupted","Biography, Drama",Based on writer Susanna Kaysen's account of her 18-month stay at a mental hospital in the late 1960s.
Lone Survivor,"Action, Biography, Drama","Marcus Luttrell and his team set out on a mission to capture or kill notorious Taliban leader Ahmad Shah, in late June 2005. Marcus and his team are left to fight for their lives in one of the most valiant efforts of modern warfare."
Rush,"Action, Biography, Drama",The merciless 1970s rivalry between Formula One rivalsJames HuntandNiki Lauda.
Dog Day Afternoon,"Biography, Crime, Drama","Three amateur bank robbers plan to hold up a bank. A nice simple robbery: Walk in, take the money, and run. Unfortunately, the supposedly uncomplicated heist suddenly becomes a bizarre nightmare as everything that could go wrong does."
Captain Phillips,"Action, Biography, Crime","The true story of CaptainRichard Phillipsand the 2009 hijacking by Somali pirates of the U.S.-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years."
Jerry & Marge Go Large,"Biography, Comedy, Drama","Based on the true story about long-married couple Jerry and Marge Selbee, who win the lottery and use the money to revive their small town."
Beautiful Boy,"Biography, Drama","Based on the best-selling pair of memoirs from father and son David and Nic Sheff, Beautiful Boy chronicles the heartbreaking and inspiring experience of survival, relapse and recovery in a family coping with addiction over many years."
The Sound of Music,"Biography, Drama, Family",A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.
Lawrence of Arabia,"Adventure, Biography, Drama","The story ofT.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks."
The Pursuit of Happyness,"Biography, Drama",A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
Jeanne du Barry,"Biography, Drama, History",The life of Jeanne Bécu who was born as the illegitimate daughter of an impoverished seamstress in 1743 and went on to rise through the Court of Louis XV to become his last official mistress.
12 Years a Slave,"Biography, Drama, History","In the antebellum United States,Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery."
Spotlight,"Biography, Crime, Drama","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core."
Blow,"Biography, Crime, Drama","The story of howGeorge Jung, along with the Medellín Cartel headed byPablo Escobar, established the American cocaine market in the 1970s in the United States."
Remember the Titans,"Biography, Drama, Sport",The true story of a newly appointed African-American coach and his high school team on their first season as a racially integrated unit.
Der Untergang,"Biography, Drama, History","Traudl Junge, the final secretary forAdolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII."
Bombshell,"Biography, Drama",A group of women take on Fox News headRoger Ailesand the toxic atmosphere he presided over at the network.
The Good Nurse,"Biography, Crime, Drama",An infamous caregiver is implicated in the deaths of hundreds of hospital patients.
Monster,"Biography, Crime, Drama","Based on the life ofAileen Wuornos, a Daytona Beach prostitute who became a serial killer."
Curiosa,"Biography, Drama, History","A passionate love story set against a backdrop of sexual freedom, loosely based on the relationship between 19th-century authors Pierre Louÿs and Marie de Régnier."
House of Gucci,"Biography, Crime, Drama","When Patrizia Reggiani, an outsider from humble beginnings, marries into the Gucci family, her unbridled ambition begins to unravel their legacy and triggers a reckless spiral of betrayal, decadence, revenge, and ultimately...murder."
American Gangster,"Biography, Crime, Drama","An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film."
