The Princess and the Frog,"Animation, Adventure, Comedy","A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him."
On the Town,"Comedy, Musical, Romance",Three sailors wreak havoc as they search for love during a whirlwind 24-hour leave in New York City.
Robin Hood: Men in Tights,"Adventure, Comedy, Musical","A spoof of Robin Hood in general, andRobin Hood: Prince of Thieves(1991) in particular."
Beauty and the Beast,"Animation, Family, Fantasy",A prince cursed to spend his days as a hideous monster sets out to regain his humanity by earning a young woman's love.
Trolls,"Animation, Adventure, Comedy","After the Bergens invade Troll Village, Poppy, the happiest Troll ever born, and the curmudgeonly Branch set off on a journey to rescue her friends."
Rio,"Animation, Adventure, Comedy","When Blu, a domesticated macaw from small-town Minnesota, meets the fiercely independent Jewel, he takes off on an adventure to Rio de Janeiro with the bird of his dreams."
Wish,"Animation, Adventure, Comedy",Wish will follow a young girl named Asha who wishes on a star and gets a more direct answer than she bargained for when a trouble-making star comes down from the sky to join her.
Road to Singapore,"Comedy, Musical, Romance",Two playboys try to forget previous romances in Singapore - until they meet a beautiful dancer.
Into the Woods,"Adventure, Comedy, Drama",A witch tasks a childless baker and his wife with procuring magical items from classic fairy tales to reverse the curse put on their family tree.
Enchanted,"Animation, Adventure, Comedy","A young maiden in a land called Andalasia, who is prepared to be wed, is sent away to New York City by an evil Queen, where she falls in love with a lawyer."
Disenchanted,"Animation, Adventure, Comedy","Fifteen years after her happily ever after, Giselle questions her happiness, inadvertently turning the lives of those in the real world and Andalasia upside down in the process."
Frozen II,"Animation, Adventure, Comedy","Anna, Elsa, Kristoff, Olaf and Sven leave Arendelle to travel to an ancient, autumn-bound forest of an enchanted land. They set out to find the origin of Elsa's powers in order to save their kingdom."
Cinderella,"Comedy, Family, Fantasy","A modern movie musical with a bold take on the classic fairy tale. Our ambitious heroine has big dreams and with the help of her fab Godmother, she perseveres to make them come true."
Pinocchio,"Adventure, Comedy, Drama","A puppet is brought to life by a fairy, who assigns him to lead a virtuous life in order to become a real boy."
Chicago,"Comedy, Crime, Musical","Two death-row murderesses develop a fierce rivalry while competing for publicity, celebrity, and a sleazy lawyer's attention."
The Jungle Book,"Animation, Adventure, Comedy",Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.
Singin' in the Rain,"Comedy, Musical, Romance",A silent film star falls for a chorus girl just as he and his delusionally jealous screen partner are trying to make the difficult transition to talking pictures in 1920s Hollywood.
Annie,"Comedy, Drama, Family","A spunky young orphan is taken in by a rich eccentric, much to the chagrin of the cantankerous woman who runs the orphanage."
The Wiz,"Adventure, Family, Fantasy","An adaptation of ""The Wizard of Oz"" that tries to capture the essence of the African-American experience."
"tick, tick...BOOM!","Biography, Comedy, Drama","On the cusp of his 30th birthday, a promising young theater composer navigates love, friendship and the pressures of life as an artist in New York City."
Mufasa: The Lion King,"Animation, Adventure, Drama","Simba, having become king of the Pride Lands, is determined for his cub to follow in his paw prints while the origins of his late father Mufasa are explored."
Grease 2,"Comedy, Music, Musical",A British student at a 1960s American high school must prove himself to the leader of a girls' gang whose members can only date greasers.
