The Last Kingdom: Seven Kings Must Die (2023),"Action, Drama, History","In the wake of King Edward's death, Uhtred of Bebbanburg and his comrades adventure across a fractured kingdom in the hopes of uniting England at last."
JFK (1991),"Drama, History, Thriller",New Orleans District AttorneyJim Garrisondiscovers there's more to the Kennedy assassination than the official story.
12 Strong (2018),"Action, Drama, History","12 Strong tells the story of the first Special Forces team deployed to Afghanistan after 9/11; under the leadership of a new captain, the team must work with an Afghan warlord to take down the Taliban."
She Said (2022),"Drama, History",Jodi Kantor and Megan Twohey's quest to break the Harvey Weinstein scandal.
Boston Strangler (2023),"Crime, Drama, History",Loretta McLaughlin was the reporter who first connected the murders and broke the story of the Boston Strangler. She and Jean Cole challenged the sexism of the early 1960s to report on the city's most notorious serial killer.
Caligola (1979),"Drama, History","A dramatization of the ascent to Caesar and subsequent reign of Caligula, one of the most notorious leaders of ancient Rome. We see his ambition, his scheming, his perversion and decadence, his brutality and his lunacy."
Apollo 13 (I) (1995),"Adventure, Drama, History",NASA must devise a strategy to return Apollo 13 to Earth safely after the spacecraft undergoes massive internal damage putting the lives of the three astronauts on board in jeopardy.
Midway (2019),"Action, Drama, History","The story of the Battle of Midway, told by the leaders and the sailors who fought it."
The Great Escape (1963),"Adventure, Drama, History",Allied prisoners of war plan for several hundred of their number to escape from a German camp during World War II.
Jeanne du Barry (2023),"Biography, Drama, History",The life of Jeanne Bécu who was born as the illegitimate daughter of an impoverished seamstress in 1743 and went on to rise through the Court of Louis XV to become his last official mistress.
Zero Dark Thirty (2012),"Drama, History, Thriller","A chronicle of the decade-long hunt for al-Qaeda terrorist leaderOsama bin Ladenafter the September 2001 attacks, and his death at the hands of the Navy S.E.A.L.s Team 6 in May 2011."
12 Years a Slave (2013),"Biography, Drama, History","In the antebellum United States,Solomon Northup, a free black man from upstate New York, is abducted and sold into slavery."
Der Untergang (2004),"Biography, Drama, History","Traudl Junge, the final secretary forAdolf Hitler, tells of the Nazi dictator's final days in his Berlin bunker at the end of WWII."
Lo imposible (2012),"Adventure, Drama, History",The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.
Curiosa (2019),"Biography, Drama, History","A passionate love story set against a backdrop of sexual freedom, loosely based on the relationship between 19th-century authors Pierre Louÿs and Marie de Régnier."
Phantom Thread (2017),"Drama, History, Romance","Set in 1950s London, Reynolds Woodcock is a renowned dressmaker whose fastidious life is disrupted by a young, strong-willed woman, Alma, who becomes his muse and lover."
Valkyrie (2008),"Drama, History, Thriller","A dramatization of the July 20, 1944 assassination and political coup plot by desperate renegade German Army officers againstAdolf Hitlerduring World War II."
Glory (1989),"Biography, Drama, History","Robert Gould Shawleads the U.S. Civil War's first all-black volunteer company, fighting prejudices from both his own Union Army, and the Confederates."
